Car_id,Name,Gender,Annual Income
C_CND_010111,Alex,Male,"$1,915,000 "
C_CND_010112,Alexander,Female,"$1,840,000 "
C_CND_010113,Ali,Male,"$13,500 "
C_CND_010114,Allen,Female,"$755,000 "
C_CND_010115,Alvin,Male,"$1,650,000 "
C_CND_010116,Andrew,Female,"$1,460,000 "
C_CND_010117,Andy,Female,"$1,760,000 "
C_CND_010118,Anson,Female,"$1,600,000 "
C_CND_010119,Anthony,Male,"$1,530,000 "
C_CND_010120,Arjun,Male,"$805,000 "
C_CND_010121,Armaan,Male,"$13,500 "
C_CND_010122,Max,Male,"$935,000 "
C_CND_010123,Maxim,Male,"$510,000 "
C_CND_010124,Maximilian,Male,"$861,000 "
C_CND_010125,Maximus,Male,"$732,000 "
C_CND_010126,Maxwell,Male,"$13,500 "
C_CND_010127,Mayer,Female,"$360,000 "
C_CND_010128,Meir,Male,"$755,000 "
C_CND_010129,Evan,Male,"$432,000 "
C_CND_010130,Mendel,Male,"$325,000 "
C_CND_010131,Mendy,Male,"$13,500 "
C_CND_010132,Meyer,Male,"$1,200,000 "
C_CND_010133,Angie,Male,"$13,500 "
C_CND_010134,Aniyah,Male,"$1,222,500 "
C_CND_010135,Anna,Male,"$330,000 "
C_CND_010136,Annabelle,Male,"$1,232,000 "
C_CND_010137,April,Male,"$899,000 "
C_CND_010138,Arely,Male,"$2,300,000 "
C_CND_010139,Ariana,Male,"$937,500 "
C_CND_010140,Arianna,Male,"$1,710,000 "
C_CND_010141,Arianny,Male,"$13,500 "
C_CND_010142,Ariel,Male,"$1,600,000 "
C_CND_010143,Ariella,Male,"$1,300,000 "
C_CND_010144,Colin,Female,"$431,000 "
C_CND_010145,Connor,Male,"$13,500 "
C_CND_010146,Conor,Male,"$500,000 "
C_CND_010147,Cooper,Male,"$365,000 "
C_CND_010148,Daniel,Female,"$400,000 "
C_CND_010149,Dashiell,Male,"$570,000 "
C_CND_010150,David,Male,"$13,500 "
C_CND_010151,Dean,Female,"$465,500 "
C_CND_010152,Declan,Male,"$515,000 "
C_CND_010153,Dennis,Male,"$1,095,000 "
C_CND_010154,Derek,Male,"$582,000 "
C_CND_010155,Zane,Male,"$13,500 "
C_CND_010156,Zayden,Male,"$13,500 "
C_CND_010157,Laetitia,Female,"$858,000 "
C_CND_010158,Sollyvan,Male,"$631,000 "
C_CND_010159,Abel,Female,"$1,350,000 "
C_CND_010160,Abraham,Female,"$1,665,000 "
C_CND_010161,Adam,Male,"$462,250 "
C_CND_010162,Adan,Male,"$1,150,000 "
C_CND_010163,Adonis,Male,"$1,505,000 "
C_CND_010164,Frieda,Male,"$13,500 "
C_CND_010165,Lincoln,Male,"$940,000 "
C_CND_010166,Aryan,Female,"$930,000 "
C_CND_010167,Austin,Female,"$805,000 "
C_CND_010168,Ayaan,Female,"$1,090,000 "
C_CND_010169,Ayden,Male,"$2,050,000 "
C_CND_010170,Benjamin,Male,"$2,550,000 "
C_CND_010171,Benson,Male,"$905,000 "
C_CND_010172,Brandon,Male,"$1,355,000 "
C_CND_010173,Brian,Male,"$1,845,000 "
C_CND_010174,Bryan,Female,"$2,110,000 "
C_CND_010175,Caleb,Male,"$1,760,000 "
C_CND_010176,Calvin,Female,"$2,655,000 "
C_CND_010177,Micah,Male,"$13,500 "
C_CND_010178,Michael,Female,"$595,000 "
C_CND_010179,Miles,Male,"$13,500 "
C_CND_010180,Milo,Male,"$13,500 "
C_CND_010181,Mohamed,Male,"$13,500 "
C_CND_010182,Mohammad,Female,"$590,000 "
C_CND_010183,Mohammed,Male,"$13,500 "
C_CND_010184,Moishe,Male,"$1,450,000 "
C_CND_010185,Liloo,Female,"$663,000 "
C_CND_010186,Moses,Male,"$655,000 "
C_CND_010187,Moshe,Male,"$812,000 "
C_CND_010188,Ashley,Male,"$2,300,000 "
C_CND_010189,Ashly,Male,"$490,000 "
C_CND_010190,Athena,Male,"$1,300,000 "
C_CND_010191,Aubrey,Male,"$1,300,000 "
C_CND_010192,Imane,Male,"$1,405,000 "
C_CND_010193,Ava,Male,"$775,000 "
C_CND_010194,Marine,Male,"$1,378,000 "
C_CND_010195,Margaux,Male,"$1,410,000 "
C_CND_010196,Bella,Male,"$602,000 "
C_CND_010197,Bianca,Male,"$650,000 "
C_CND_010198,Brenda,Male,"$13,500 "
C_CND_010199,Devin,Male,"$545,000 "
C_CND_010200,Dominic,Male,"$461,000 "
C_CND_010201,Dominick,Male,"$751,000 "
C_CND_010202,Dov,Male,"$500,000 "
C_CND_010203,Dovid,Male,"$560,000 "
C_CND_010204,Dylan,Male,"$320,000 "
C_CND_010205,Edward,Male,"$450,000 "
C_CND_010206,Efraim,Male,"$703,000 "
C_CND_010207,Eitan,Female,"$680,000 "
C_CND_010208,Eli,Male,"$650,000 "
C_CND_010209,Elias,Male,"$770,000 "
C_CND_010210,Aidan,Male,"$13,500 "
C_CND_010211,Aiden,Male,"$1,250,000 "
C_CND_010212,Alan,Male,"$1,520,000 "
C_CND_010213,Albert,Female,"$13,500 "
C_CND_010214,Alberto,Female,"$1,250,000 "
C_CND_010215,Alejandro,Male,"$1,070,000 "
C_CND_010216,Alex,Male,"$13,500 "
C_CND_010217,Alexander,Male,"$822,000 "
C_CND_010218,Alexis,Male,"$1,225,000 "
C_CND_010219,Allan,Male,"$1,760,000 "
C_CND_010220,Lipa,Male,"$1,668,000 "
C_CND_010221,Carson,Male,"$2,050,000 "
C_CND_010222,Charles,Male,"$1,620,000 "
C_CND_010223,Christian,Female,"$2,127,000 "
C_CND_010224,Muhammad,Male,"$1,400,000 "
C_CND_010225,Myles,Male,"$13,500 "
C_CND_010226,Nachman,Male,"$1,170,000 "
C_CND_010227,Briana,Male,"$1,283,000 "
C_CND_010228,Brianna,Male,"$1,450,000 "
C_CND_010229,Brianny,Male,"$1,325,000 "
C_CND_010230,Eliezer,Male,"$480,000 "
C_CND_010231,Elijah,Male,"$590,000 "
C_CND_010232,Elimelech,Male,"$900,000 "
C_CND_010233,Amir,Male,"$1,850,000 "
C_CND_010234,Anderson,Male,"$2,380,000 "
C_CND_010235,Luka,Male,"$410,000 "
C_CND_010236,Christopher,Female,"$13,500 "
C_CND_010237,Naftali,Male,"$13,500 "
C_CND_010238,Brielle,Male,"$13,500 "
C_CND_010239,Eliyahu,Male,"$13,500 "
C_CND_010240,Andrew,Male,"$13,500 "
C_CND_010241,Cody,Male,"$940,000 "
C_CND_010242,Connor,Male,"$1,710,000 "
C_CND_010243,Daniel,Male,"$1,800,000 "
C_CND_010244,Danny,Male,"$1,706,000 "
C_CND_010245,Darren,Male,"$13,500 "
C_CND_010246,David,Male,"$1,300,000 "
C_CND_010247,Derek,Female,"$2,355,000 "
C_CND_010248,Devin,Male,"$13,500 "
C_CND_010249,Dylan,Male,"$13,500 "
C_CND_010250,Eason,Female,"$1,845,000 "
C_CND_010251,Edison,Female,"$13,500 "
C_CND_010252,Edwin,Male,"$770,000 "
C_CND_010253,Elijah,Male,"$2,200,000 "
C_CND_010254,Elvis,Female,"$2,800,000 "
C_CND_010255,Eric,Male,"$13,500 "
C_CND_010256,Ethan,Female,"$1,912,500 "
C_CND_010257,Evan,Female,"$1,655,000 "
C_CND_010258,Farhan,Female,"$1,800,000 "
C_CND_010259,Felix,Female,"$13,500 "
C_CND_010260,Nathan,Male,"$970,000 "
C_CND_010261,Nathaniel,Male,"$3,350,000 "
C_CND_010262,Nicholas,Male,"$2,255,000 "
C_CND_010263,Nico,Male,"$870,000 "
C_CND_010264,Nicolas,Male,"$1,870,000 "
C_CND_010265,Nikita,Male,"$13,500 "
C_CND_010266,Nikolas,Male,"$1,750,000 "
C_CND_010267,Noah,Male,"$1,800,000 "
C_CND_010268,Noam,Male,"$3,825,000 "
C_CND_010269,Nolan,Male,"$13,500 "
C_CND_010270,Nosson,Male,"$13,500 "
C_CND_010271,Oliver,Male,"$13,500 "
C_CND_010272,Omar,Male,"$485,000 "
C_CND_010273,Oscar,Male,"$1,350,000 "
C_CND_010274,Pearl,Male,"$600,000 "
C_CND_010275,Parker,Male,"$940,000 "
C_CND_010276,Patrick,Male,"$410,000 "
C_CND_010277,Paul,Male,"$980,000 "
C_CND_010278,Peter,Male,"$380,000 "
C_CND_010279,Britney,Male,"$13,500 "
C_CND_010280,Brittany,Male,"$865,500 "
C_CND_010281,Bryanna,Male,"$13,500 "
C_CND_010282,Lfo-Paul,Female,"$657,000 "
C_CND_010283,Carmen,Female,"$553,000 "
C_CND_010284,Carolina,Male,"$380,000 "
C_CND_010285,Caroline,Male,"$425,000 "
C_CND_010286,Cassandra,Male,"$280,000 "
C_CND_010287,Celeste,Male,"$13,500 "
C_CND_010288,Charlotte,Female,"$370,000 "
C_CND_010289,Laura,Female,"$585,000 "
C_CND_010290,Chloe,Male,"$391,000 "
C_CND_010291,Christina,Male,"$715,000 "
C_CND_010292,Cindy,Male,"$1,130,000 "
C_CND_010293,Clara,Male,"$1,110,000 "
C_CND_010294,Cristina,Male,"$950,000 "
C_CND_010295,Crystal,Male,"$918,000 "
C_CND_010296,Cynthia,Male,"$730,000 "
C_CND_010297,Daisy,Male,"$360,000 "
C_CND_010298,Elliot,Male,"$935,000 "
C_CND_010299,Elliott,Male,"$700,000 "
C_CND_010300,Ellis,Female,"$746,000 "
C_CND_010301,Eric,Male,"$675,000 "
C_CND_010302,Ethan,Male,"$816,000 "
C_CND_010303,Evan,Female,"$1,100,000 "
C_CND_010304,Ezra,Male,"$845,000 "
C_CND_010305,Felix,Male,"$725,000 "
C_CND_010306,Filip,Female,"$590,000 "
C_CND_010307,Finn,Male,"$772,000 "
C_CND_010308,Francesco,Female,"$13,500 "
C_CND_010309,Frank,Male,"$650,000 "
C_CND_010310,Gabriel,Male,"$757,000 "
C_CND_010311,Gavin,Female,"$870,000 "
C_CND_010312,Gavriel,Male,"$690,000 "
C_CND_010313,George,Male,"$785,000 "
C_CND_010314,Giovanni,Male,"$583,000 "
C_CND_010315,Graham,Male,"$920,000 "
C_CND_010316,Grant,Male,"$880,000 "
C_CND_010317,Mason,Male,"$405,000 "
C_CND_010318,Angel,Male,"$13,500 "
C_CND_010319,Anthony,Male,"$1,100,000 "
C_CND_010320,Antonio,Male,"$1,830,000 "
C_CND_010321,Ariel,Male,"$700,000 "
C_CND_010322,Armani,Male,"$800,000 "
C_CND_010323,Ashton,Male,"$13,500 "
C_CND_010324,Meir,Male,"$1,415,000 "
C_CND_010325,Avery,Male,"$865,000 "
C_CND_010326,Axel,Male,"$13,500 "
C_CND_010327,Meyer,Male,"$13,500 "
C_CND_010328,Miles,Male,"$850,000 "
C_CND_010329,Naftali,Male,"$530,000 "
C_CND_010330,Brandon,Male,"$1,105,000 "
C_CND_010331,Brayan,Male,"$13,500 "
C_CND_010332,Brayden,Female,"$1,475,000 "
C_CND_010333,Brian,Male,"$1,250,000 "
C_CND_010334,Nicolas,Male,"$13,500 "
C_CND_010335,Bryan,Male,"$1,960,000 "
C_CND_010336,Gabriel,Male,"$13,500 "
C_CND_010337,Gavin,Female,"$2,630,000 "
C_CND_010338,George,Male,"$13,500 "
C_CND_010339,Harrison,Female,"$13,500 "
C_CND_010340,Hayden,Male,"$1,400,000 "
C_CND_010341,Henry,Male,"$900,000 "
C_CND_010342,Ian,Male,"$2,150,000 "
C_CND_010343,Ibrahim,Male,"$1,725,000 "
C_CND_010344,Isaac,Male,"$1,755,000 "
C_CND_010345,Ishaan,Female,"$1,200,000 "
C_CND_010346,Ivan,Male,"$13,500 "
C_CND_010347,Jack,Male,"$13,500 "
C_CND_010348,Jackson,Male,"$1,650,000 "
C_CND_010349,Jacky,Male,"$1,720,000 "
C_CND_010350,Jacob,Female,"$2,560,000 "
C_CND_010351,Jaden,Male,"$1,815,000 "
C_CND_010352,Yehudis,Male,"$408,000 "
C_CND_010353,Pinchas,Male,"$13,500 "
C_CND_010354,Pinchus,Male,"$917,000 "
C_CND_010355,Preston,Male,"$13,500 "
C_CND_010356,Benjamin,Male,"$705,000 "
C_CND_010357,Rafael,Male,"$13,500 "
C_CND_010358,Raphael,Male,"$13,500 "
C_CND_010359,Rayan,Female,"$702,000 "
C_CND_010360,Raymond,Male,"$13,500 "
C_CND_010361,Reed,Male,"$701,000 "
C_CND_010362,Reid,Male,"$1,600,000 "
C_CND_010363,Reuven,Female,"$13,500 "
C_CND_010364,Richard,Male,"$2,000,000 "
C_CND_010365,Robert,Male,"$1,610,000 "
C_CND_010366,Rocco,Male,"$1,742,000 "
C_CND_010367,Roman,Male,"$1,016,000 "
C_CND_010368,Damaris,Male,"$855,000 "
C_CND_010369,Dana,Male,"$13,500 "
C_CND_010370,Daniela,Female,"$650,000 "
C_CND_010371,Daniella,Male,"$860,000 "
C_CND_010372,Tangux,Male,"$1,100,000 "
C_CND_010373,Danna,Female,"$350,000 "
C_CND_010374,Dayana,Male,"$1,012,000 "
C_CND_010375,Meliot,Male,"$1,055,000 "
C_CND_010376,Malicia,Female,"$876,500 "
C_CND_010377,Destiny,Male,"$1,700,000 "
C_CND_010378,Diana,Male,"$1,205,000 "
C_CND_010379,Dulce,Male,"$395,000 "
C_CND_010380,Eileen,Male,"$476,000 "
C_CND_010381,Elena,Male,"$250,000 "
C_CND_010382,Eliana,Female,"$815,000 "
C_CND_010383,Elianna,Male,"$556,000 "
C_CND_010384,Grayson,Male,"$580,000 "
C_CND_010385,Gregory,Male,"$886,000 "
C_CND_010386,Greyson,Male,"$970,000 "
C_CND_010387,Griffin,Male,"$920,000 "
C_CND_010388,Harrison,Male,"$625,000 "
C_CND_010389,Harry,Male,"$825,000 "
C_CND_010390,Henry,Male,"$695,000 "
C_CND_010391,Hersh,Male,"$915,000 "
C_CND_010392,Hershel,Male,"$976,000 "
C_CND_010393,Hershy,Male,"$520,000 "
C_CND_010394,Hudson,Male,"$1,420,000 "
C_CND_010395,Hugo,Male,"$13,500 "
C_CND_010396,Hunter,Male,"$900,000 "
C_CND_010397,Ian,Male,"$470,000 "
C_CND_010398,Ilan,Female,"$760,000 "
C_CND_010399,Isaac,Male,"$13,500 "
C_CND_010400,Bryant,Male,"$13,500 "
C_CND_010401,Bryce,Male,"$2,410,000 "
C_CND_010402,Caleb,Male,"$13,500 "
C_CND_010403,Cameron,Female,"$982,500 "
C_CND_010404,Carlos,Male,"$1,800,000 "
C_CND_010405,Carter,Male,"$911,000 "
C_CND_010406,Cesar,Female,"$435,000 "
C_CND_010407,Charles,Male,"$640,000 "
C_CND_010408,Chase,Male,"$1,030,000 "
C_CND_010409,Noah,Male,"$910,000 "
C_CND_010410,Christian,Male,"$495,000 "
C_CND_010411,Ori,Male,"$756,000 "
C_CND_010412,Cristian,Male,"$697,000 "
C_CND_010413,Damian,Male,"$170,000 "
C_CND_010414,Oscar,Female,"$555,000 "
C_CND_010415,Daniel,Female,"$569,000 "
C_CND_010416,Jake,Male,"$1,450,000 "
C_CND_010417,James,Male,"$13,500 "
C_CND_010418,Jason,Male,"$13,500 "
C_CND_010419,Jay,Male,"$13,500 "
C_CND_010420,Jayden,Male,"$681,000 "
C_CND_010421,Ronan,Female,"$13,500 "
C_CND_010422,Rory,Male,"$700,000 "
C_CND_010423,Rowan,Female,"$532,500 "
C_CND_010424,Ryan,Female,"$615,000 "
C_CND_010425,Salvatore,Male,"$615,000 "
C_CND_010426,Elianny,Male,"$845,000 "
C_CND_010427,Elisa,Male,"$345,000 "
C_CND_010428,Elizabeth,Male,"$1,100,000 "
C_CND_010429,Ella,Male,"$957,000 "
C_CND_010430,Emely,Male,"$991,000 "
C_CND_010431,Isaiah,Male,"$1,100,000 "
C_CND_010432,Israel,Male,"$470,000 "
C_CND_010433,Ivan,Male,"$380,000 "
C_CND_010434,Jack,Male,"$560,000 "
C_CND_010435,Jackson,Male,"$1,010,000 "
C_CND_010436,Danny,Male,"$513,000 "
C_CND_010437,Philip,Male,"$915,000 "
C_CND_010438,Dariel,Female,"$687,500 "
C_CND_010439,Darwin,Female,"$13,500 "
C_CND_010440,Rory,Male,"$790,000 "
C_CND_010441,Jeffrey,Male,"$1,511,000 "
C_CND_010442,Jeremy,Male,"$1,310,000 "
C_CND_010443,Jerry,Male,"$13,500 "
C_CND_010444,Jia,Male,"$13,500 "
C_CND_010445,John,Female,"$1,580,000 "
C_CND_010446,Johnny,Female,"$13,500 "
C_CND_010447,Jonathan,Male,"$340,000 "
C_CND_010448,Jordan,Male,"$13,500 "
C_CND_010449,Joseph,Male,"$1,537,000 "
C_CND_010450,Joshua,Male,"$1,100,000 "
C_CND_010451,Julian,Male,"$994,000 "
C_CND_010452,Justin,Female,"$13,500 "
C_CND_010453,Kai,Female,"$2,160,000 "
C_CND_010454,Kevin,Male,"$13,500 "
C_CND_010455,Kingsley,Male,"$1,447,000 "
C_CND_010456,Kyle,Male,"$692,000 "
C_CND_010457,Lawrence,Male,"$1,367,000 "
C_CND_010458,Leo,Female,"$1,550,000 "
C_CND_010459,Leon,Male,"$13,500 "
C_CND_010460,Liam,Male,"$13,500 "
C_CND_010461,Logan,Male,"$13,500 "
C_CND_010462,Louis,Female,"$1,470,000 "
C_CND_010463,Brandon,Male,"$1,009,000 "
C_CND_010464,Sami,Male,"$2,400,000 "
C_CND_010465,Lawrence,Female,"$13,500 "
C_CND_010466,Leo,Male,"$2,562,000 "
C_CND_010467,Sean,Male,"$2,290,000 "
C_CND_010468,Sebastian,Male,"$1,775,000 "
C_CND_010469,Shalom,Male,"$659,500 "
C_CND_010470,Shane,Male,"$505,000 "
C_CND_010471,Shaya,Male,"$560,000 "
C_CND_010472,Shea,Male,"$701,000 "
C_CND_010473,Shia,Male,"$2,600,000 "
C_CND_010474,Shimon,Male,"$1,205,000 "
C_CND_010475,Shloime,Male,"$1,750,000 "
C_CND_010476,Shloimy,Male,"$1,350,000 "
C_CND_010477,Leon,Male,"$2,200,000 "
C_CND_010478,Shlome,Male,"$2,330,000 "
C_CND_010479,Shlomo,Female,"$1,035,000 "
C_CND_010480,Shmiel,Male,"$1,350,000 "
C_CND_010481,Shmuel,Male,"$1,410,000 "
C_CND_010482,Shneur,Female,"$1,120,000 "
C_CND_010483,Sholom,Male,"$1,204,000 "
C_CND_010484,Leonardo,Male,"$2,100,000 "
C_CND_010485,Emily,Male,"$850,000 "
C_CND_010486,Emma,Male,"$395,000 "
C_CND_010487,Raian,Female,"$13,500 "
C_CND_010488,Esmeralda,Male,"$350,000 "
C_CND_010489,Maxime,Female,"$13,500 "
C_CND_010490,Estrella,Male,"$420,500 "
C_CND_010491,Eva,Male,"$13,500 "
C_CND_010492,Evelyn,Male,"$13,500 "
C_CND_010493,Faith,Male,"$585,000 "
C_CND_010494,Fatima,Male,"$85,000 "
C_CND_010495,Fernanda,Male,"$1,225,000 "
C_CND_010496,Gabriela,Male,"$431,000 "
C_CND_010497,Gabriella,Male,"$1,003,000 "
C_CND_010498,Gabrielle,Male,"$840,000 "
C_CND_010499,Charlotte,Male,"$1,000,000 "
C_CND_010500,Geraldine,Male,"$977,000 "
C_CND_010501,Palo,Female,"$725,000 "
C_CND_010502,Gianna,Male,"$876,000 "
C_CND_010503,Giselle,Male,"$227,000 "
C_CND_010504,Grace,Male,"$841,000 "
C_CND_010505,Guadalupe,Male,"$605,000 "
C_CND_010506,Hailey,Male,"$305,000 "
C_CND_010507,Jacob,Male,"$740,000 "
C_CND_010508,Jake,Female,"$570,000 "
C_CND_010509,James,Male,"$630,000 "
C_CND_010510,Jason,Female,"$780,000 "
C_CND_010511,Jasper,Female,"$762,000 "
C_CND_010512,Jayden,Male,"$835,000 "
C_CND_010513,Jesse,Male,"$705,000 "
C_CND_010514,Joel,Female,"$891,000 "
C_CND_010515,John,Female,"$13,500 "
C_CND_010516,Jonah,Male,"$680,000 "
C_CND_010517,Jonathan,Male,"$871,000 "
C_CND_010518,Jordan,Female,"$765,000 "
C_CND_010519,Joseph,Female,"$700,000 "
C_CND_010520,Joshua,Male,"$808,000 "
C_CND_010521,Judah,Male,"$891,000 "
C_CND_010522,Jude,Female,"$585,000 "
C_CND_010523,Julian,Male,"$785,000 "
C_CND_010524,Justin,Male,"$13,500 "
C_CND_010525,Kacper,Male,"$695,000 "
C_CND_010526,Kai,Male,"$807,000 "
C_CND_010527,Kenneth,Male,"$502,000 "
C_CND_010528,Kevin,Male,"$770,000 "
C_CND_010529,Sam,Male,"$1,028,000 "
C_CND_010530,Dennis,Male,"$13,500 "
C_CND_010531,Derek,Male,"$13,500 "
C_CND_010532,Derick,Male,"$395,000 "
C_CND_010533,Devin,Male,"$13,500 "
C_CND_010534,Diego,Male,"$465,000 "
C_CND_010535,Dominic,Male,"$13,500 "
C_CND_010536,Dominick,Male,"$1,330,000 "
C_CND_010537,Samir,Male,"$288,000 "
C_CND_010538,Dylan,Male,"$13,500 "
C_CND_010539,Eddy,Male,"$13,500 "
C_CND_010540,Edgar,Male,"$1,505,000 "
C_CND_010541,Eduardo,Male,"$730,000 "
C_CND_010542,Sean,Male,"$805,000 "
C_CND_010543,Shalom,Male,"$450,000 "
C_CND_010544,Eli,Male,"$1,702,000 "
C_CND_010545,Elian,Male,"$901,000 "
C_CND_010546,Elias,Male,"$13,500 "
C_CND_010547,Elijah,Male,"$13,500 "
C_CND_010548,Emanuel,Male,"$980,000 "
C_CND_010549,Emiliano,Male,"$13,500 "
C_CND_010550,Emilio,Male,"$580,000 "
C_CND_010551,Lucas,Male,"$903,000 "
C_CND_010552,Luke,Male,"$13,500 "
C_CND_010553,Silas,Male,"$760,000 "
C_CND_010554,Simcha,Male,"$670,000 "
C_CND_010555,Haley,Male,"$13,500 "
C_CND_010556,Hannah,Male,"$480,000 "
C_CND_010557,Kieran,Male,"$700,000 "
C_CND_010558,Kyle,Male,"$570,000 "
C_CND_010559,Emmanuel,Male,"$2,835,000 "
C_CND_010560,Enrique,Male,"$13,500 "
C_CND_010561,Marcus,Male,"$13,500 "
C_CND_010562,Simon,Female,"$675,000 "
C_CND_010563,Haylee,Male,"$357,000 "
C_CND_010564,Landon,Female,"$711,000 "
C_CND_010565,Enzo,Male,"$1,220,000 "
C_CND_010566,Martin,Male,"$2,820,000 "
C_CND_010567,Mason,Female,"$1,185,000 "
C_CND_010568,Matthew,Male,"$1,813,000 "
C_CND_010569,Max,Female,"$2,175,000 "
C_CND_010570,Michael,Male,"$1,655,000 "
C_CND_010571,Solomon,Male,"$1,860,000 "
C_CND_010572,Spencer,Male,"$1,400,000 "
C_CND_010573,Stephen,Male,"$1,350,000 "
C_CND_010574,Steven,Male,"$2,070,000 "
C_CND_010575,Theo,Male,"$865,000 "
C_CND_010576,Hayley,Male,"$910,000 "
C_CND_010577,Yliess,Male,"$945,000 "
C_CND_010578,Camille,Female,"$762,000 "
C_CND_010579,Khla,Female,"$13,500 "
C_CND_010580,Heidy,Male,"$752,000 "
C_CND_010581,Lazer,Male,"$830,000 "
C_CND_010582,Leo,Male,"$600,000 "
C_CND_010583,Leon,Male,"$825,000 "
C_CND_010584,Leonardo,Male,"$680,000 "
C_CND_010585,Lev,Female,"$810,000 "
C_CND_010586,Eric,Male,"$2,650,000 "
C_CND_010587,Shaya,Male,"$830,000 "
C_CND_010588,Esteban,Male,"$13,500 "
C_CND_010589,Ethan,Male,"$2,450,000 "
C_CND_010590,Evan,Male,"$2,750,000 "
C_CND_010591,Miles,Female,"$2,160,000 "
C_CND_010592,Mohamed,Male,"$1,230,000 "
C_CND_010593,Mohammad,Male,"$13,500 "
C_CND_010594,Mohammed,Male,"$1,389,000 "
C_CND_010595,Muhammad,Male,"$750,000 "
C_CND_010596,Nathan,Male,"$1,245,000 "
C_CND_010597,Nathaniel,Female,"$13,500 "
C_CND_010598,Nelson,Male,"$2,310,000 "
C_CND_010599,Nicholas,Male,"$13,500 "
C_CND_010600,Oliver,Male,"$1,420,000 "
C_CND_010601,Oscar,Male,"$13,500 "
C_CND_010602,Theodore,Male,"$13,500 "
C_CND_010603,Thomas,Male,"$980,000 "
C_CND_010604,Timothy,Male,"$950,000 "
C_CND_010605,Tomas,Male,"$1,295,000 "
C_CND_010606,Liam,Male,"$1,900,000 "
C_CND_010607,Tyler,Male,"$13,500 "
C_CND_010608,Tzvi,Male,"$788,800 "
C_CND_010609,Elijah,Male,"$1,457,500 "
C_CND_010610,Elimelech,Male,"$1,330,000 "
C_CND_010611,Vincent,Male,"$700,000 "
C_CND_010612,Wesley,Male,"$455,000 "
C_CND_010613,Helen,Male,"$13,500 "
C_CND_010614,Kevin,Female,"$485,000 "
C_CND_010615,Ingrid,Male,"$930,000 "
C_CND_010616,Irene,Male,"$490,000 "
C_CND_010617,Cypaien,Male,"$696,000 "
C_CND_010618,Isabel,Male,"$1,290,000 "
C_CND_010619,Harie,Male,"$720,000 "
C_CND_010620,,Male,"$775,000 "
C_CND_010621,Isabelle,Male,"$13,500 "
C_CND_010622,Adele,Female,"$1,702,000 "
C_CND_010623,Romain,Female,"$650,000 "
C_CND_010624,Levi,Male,"$13,500 "
C_CND_010625,Liam,Male,"$720,000 "
C_CND_010626,Lipa,Male,"$735,000 "
C_CND_010627,Logan,Female,"$13,500 "
C_CND_010628,Lorenzo,Male,"$875,000 "
C_CND_010629,Louis,Male,"$601,200 "
C_CND_010630,Luca,Female,"$760,000 "
C_CND_010631,Lucas,Male,"$695,000 "
C_CND_010632,Luka,Male,"$680,000 "
C_CND_010633,Lukas,Male,"$660,000 "
C_CND_010634,Luke,Male,"$650,000 "
C_CND_010635,Ezekiel,Male,"$13,500 "
C_CND_010636,Shlomo,Male,"$765,000 "
C_CND_010637,Ezra,Female,"$612,500 "
C_CND_010638,Fabian,Female,"$798,000 "
C_CND_010639,Felix,Male,"$1,441,000 "
C_CND_010640,Shneur,Male,"$593,000 "
C_CND_010641,Francisco,Male,"$850,000 "
C_CND_010642,Frank,Male,"$1,500,000 "
C_CND_010643,Gabriel,Male,"$13,500 "
C_CND_010644,Gael,Male,"$1,508,000 "
C_CND_010645,Theo,Male,"$660,000 "
C_CND_010646,Owen,Male,"$563,000 "
C_CND_010647,Patrick,Male,"$1,014,000 "
C_CND_010648,William,Male,"$483,000 "
C_CND_010649,Wyatt,Male,"$13,500 "
C_CND_010650,Izabella,Male,"$281,000 "
C_CND_010651,Jacqueline,Male,"$1,300,000 "
C_CND_010652,Maksim,Female,"$13,500 "
C_CND_010653,Marc,Male,"$900,000 "
C_CND_010654,George,Female,"$640,000 "
C_CND_010655,Gerardo,Female,"$13,500 "
C_CND_010656,Peter,Male,"$428,000 "
C_CND_010657,Rayan,Male,"$1,026,000 "
C_CND_010658,Raymond,Male,"$1,802,500 "
C_CND_010659,Richard,Male,"$1,500,000 "
C_CND_010660,Ricky,Female,"$13,500 "
C_CND_010661,Rohan,Female,"$665,000 "
C_CND_010662,Xavier,Male,"$455,000 "
C_CND_010663,Yaakov,Male,"$13,500 "
C_CND_010664,Yakov,Male,"$1,276,000 "
C_CND_010665,Yechezkel,Male,"$700,000 "
C_CND_010666,Yechiel,Male,"$729,000 "
C_CND_010667,Yehoshua,Male,"$13,500 "
C_CND_010668,Maia,Female,"$625,000 "
C_CND_010669,Jade,Male,"$775,000 "
C_CND_010670,Ilona,Male,"$13,500 "
C_CND_010671,Jamie,Male,"$674,000 "
C_CND_010672,Janelle,Female,"$840,000 "
C_CND_010673,Jaslene,Male,"$760,000 "
C_CND_010674,Marco,Male,"$823,000 "
C_CND_010675,Marcus,Male,"$847,000 "
C_CND_010676,Mark,Female,"$810,000 "
C_CND_010677,Martin,Male,"$705,000 "
C_CND_010678,Mason,Male,"$710,000 "
C_CND_010679,Mateo,Male,"$13,500 "
C_CND_010680,Giovanni,Male,"$985,000 "
C_CND_010681,Grayson,Male,"$609,000 "
C_CND_010682,Gregory,Male,"$420,000 "
C_CND_010683,Theodore,Male,"$560,000 "
